sbj,distractor,block,accurate,rt,first,AQ,SAS
15,0,1,1,4.7143,0,18,26
15,0,2,1,2.4872,0,18,26
15,0,3,1,1.1385,0,18,26
15,1,1,1,1.8583,0,18,26
15,1,2,1,2.3133,0,18,26
15,1,3,1,2.2524,0,18,26
15,0,1,1,2.2118,0,18,26
15,0,2,1,2.5442,0,18,26
15,0,3,1,3.2798,0,18,26
15,1,1,1,4.7512,0,18,26
15,1,2,1,2.0814,0,18,26
15,1,3,1,1.4101,1,18,26
15,1,1,1,1.9123000000000001,0,18,26
15,1,2,1,1.7794,0,18,26
15,1,3,1,2.0333,0,18,26
15,0,2,1,5.3118,0,18,26
15,0,3,1,2.0875,0,18,26
15,0,2,1,5.6154,0,18,26
15,0,3,1,1.3908,0,18,26
15,0,1,1,3.0933,0,18,26
15,0,2,1,2.1834,0,18,26
15,0,3,1,1.5174,0,18,26
15,0,1,1,3.3914,0,18,26
15,0,2,1,2.7354,0,18,26
15,0,3,1,2.0358,0,18,26
15,1,1,1,2.1083,1,18,26
15,1,2,1,3.0874,0,18,26
15,1,3,1,2.9423,1,18,26
15,0,1,1,3.5043,1,18,26
15,0,2,1,2.0781,1,18,26
15,0,3,1,1.2594,0,18,26
15,0,1,1,5.5845,NaN,18,26
15,0,2,1,2.2424,0,18,26
15,0,3,1,1.1925,0,18,26
15,0,1,1,2.9242,0,18,26
15,0,2,1,2.1864,0,18,26
15,0,3,1,1.8487,0,18,26
15,0,1,1,5.1702,NaN,18,26
15,0,2,1,1.9063,0,18,26
15,0,3,1,2.4222,0,18,26
15,1,1,1,3.8074,0,18,26
15,1,2,1,2.3912,0,18,26
15,1,3,1,2.1075,0,18,26
15,1,1,1,2.2572,0,18,26
15,1,2,1,2.1094,0,18,26
15,1,3,1,2.1861,0,18,26
15,1,1,1,3.7303,0,18,26
15,1,2,1,1.9753,0,18,26
15,1,3,1,2.2954,0,18,26
15,0,1,1,8.8212,NaN,18,26
15,0,2,1,2.0634,0,18,26
15,0,3,1,1.5254,1,18,26
15,0,1,1,6.7303,0,18,26
15,0,2,1,2.2341,0,18,26
15,0,3,1,1.9153,0,18,26
15,1,1,1,6.9733,NaN,18,26
15,1,2,1,1.2721,0,18,26
15,1,3,1,1.5062,0,18,26
15,0,1,1,2.6765,0,18,26
15,0,2,1,2.5443,0,18,26
15,0,3,1,1.5865,0,18,26
15,0,1,1,3.2754,0,18,26
15,0,2,1,2.0589,0,18,26
15,0,3,1,2.6613,0,18,26
15,0,1,1,4.3371,NaN,18,26
15,0,2,1,5.2221,1,18,26
15,0,3,1,5.3464,0,18,26
15,1,1,1,2.413,0,18,26
15,1,2,1,2.1258,0,18,26
15,1,3,1,2.184,0,18,26
16,0,1,1,2.431,0,16,38
16,0,2,1,3.2678,NaN,16,38
16,0,3,1,3.1555,0,16,38
16,1,1,1,3.3695,0,16,38
16,1,2,1,3.1765,0,16,38
16,1,3,1,2.3852,0,16,38
16,1,1,1,4.1468,0,16,38
16,1,2,1,6.0505,0,16,38
16,1,3,1,5.292,0,16,38
16,1,1,1,8.1331,1,16,38
16,1,3,1,9.5666,0,16,38
16,1,1,1,8.007,NaN,16,38
16,1,2,1,1.9814,1,16,38
16,1,3,1,5.023,0,16,38
16,1,1,1,5.413,0,16,38
16,1,2,1,2.3885,1,16,38
16,1,3,1,1.6385,0,16,38
16,1,1,1,13.505,NaN,16,38
16,1,2,1,11.952,0,16,38
16,1,3,1,1.6492,0,16,38
16,1,1,1,4.3472,0,16,38
16,1,2,1,4.3725,0,16,38
16,1,3,1,1.5065,0,16,38
16,1,1,1,6.2565,NaN,16,38
16,1,2,1,9.2411,0,16,38
16,1,1,1,5.0833,NaN,16,38
16,1,3,1,2.6141,0,16,38
16,0,1,1,5.1199,1,16,38
16,0,2,1,13.237,0,16,38
16,0,3,1,11.04,NaN,16,38
16,1,1,1,4.5615,0,16,38
16,1,2,1,3.4091,0,16,38
16,1,3,1,2.1891,0,16,38
16,1,1,1,5.9541,0,16,38
16,1,2,1,4.1555,0,16,38
16,1,3,1,1.7663,1,16,38
16,0,1,1,5.2127,0,16,38
16,0,2,1,5.0765,1,16,38
16,0,1,1,4.9535,1,16,38
16,0,2,1,3.2746,1,16,38
16,0,3,1,2.4673,0,16,38
16,0,1,1,2.9365,NaN,16,38
16,0,2,1,1.9615,0,16,38
16,0,3,1,1.7903,1,16,38
16,1,1,1,3.5345,0,16,38
16,1,2,1,5.501,0,16,38
16,1,3,1,3.1515,0,16,38
16,0,1,1,4.3315,0,16,38
16,0,2,1,2.6899,0,16,38
16,0,3,1,5.4462,0,16,38
16,1,1,1,2.0654,1,16,38
16,1,2,1,10.691,NaN,16,38
16,1,3,1,3.245,0,16,38
16,1,1,1,5.1636,0,16,38
16,1,2,1,4.1624,0,16,38
16,1,3,1,1.8744,0,16,38
16,1,1,1,4.7478,1,16,38
16,1,2,1,4.8393,0,16,38
16,1,3,1,1.6458,0,16,38
16,1,1,1,17.858,0,16,38
16,1,2,1,2.4394,0,16,38
16,1,3,1,4.0165,0,16,38
16,1,1,1,5.5764,0,16,38
16,1,2,1,2.4935,NaN,16,38
16,1,3,1,4.6223,0,16,38
16,1,1,1,7.5993,0,16,38
16,1,2,1,8.1324,0,16,38
16,1,3,1,3.0723,0,16,38
16,0,1,1,2.4408,0,16,38
16,0,2,1,3.2675,0,16,38
16,1,1,1,3.0694,0,16,38
16,1,2,1,1.6115,0,16,38
16,1,3,1,1.6904,0,16,38
16,1,1,1,3.2787,0,16,38
16,1,2,1,3.8305,NaN,16,38
16,1,3,1,2.042,0,16,38
16,0,1,1,7.9954,0,16,38
16,0,2,1,4.727,0,16,38
16,0,3,1,2.1494,0,16,38
16,0,1,1,3.0085,0,16,38
16,0,2,1,1.9121,NaN,16,38
16,0,3,1,1.8147,0,16,38
16,0,2,1,4.1125,0,16,38
16,0,3,1,1.8953,1,16,38
16,0,1,1,4.4185,0,16,38
16,0,2,1,5.1594,0,16,38
16,0,3,1,3.1017,0,16,38
16,0,1,1,7.8257,0,16,38
16,0,2,1,3.9645,0,16,38
16,0,3,1,1.9373,0,16,38
16,0,1,1,3.5756,0,16,38
16,0,2,1,5.0755,0,16,38
16,0,3,1,6.0958,1,16,38
16,0,1,1,5.0721,0,16,38
16,0,2,1,4.6667,1,16,38
16,0,3,1,6.6555,NaN,16,38
16,1,1,1,2.6435,1,16,38
16,1,2,1,2.4795,0,16,38
16,1,3,1,5.5265,0,16,38
16,1,1,1,2.4294,1,16,38
16,1,2,1,5.1085,0,16,38
16,1,3,1,2.4984,NaN,16,38
16,0,1,1,2.1574,0,16,38
16,0,2,1,11.174,0,16,38
16,0,3,1,1.7805,0,16,38
16,1,1,1,2.7774,NaN,16,38
16,1,2,1,3.9193,0,16,38
16,1,3,1,3.7985,NaN,16,38
16,1,1,1,3.0185,0,16,38
16,1,2,1,3.6402,0,16,38
16,1,3,1,1.901,0,16,38
16,1,1,1,3.6604,0,16,38
16,1,2,1,7.7775,0,16,38
16,1,3,1,3.8601,0,16,38
16,0,1,1,7.9012,0,16,38
16,0,2,1,2.3421,0,16,38
16,0,3,1,2.3745,NaN,16,38
16,1,1,1,5.0125,NaN,16,38
16,1,2,1,2.8504,1,16,38
16,1,3,1,2.005,0,16,38
16,0,1,1,2.7162,NaN,16,38
16,0,2,1,3.0716,0,16,38
16,0,3,1,1.569,0,16,38
16,1,1,1,4.4335,0,16,38
16,1,2,1,2.0375,0,16,38
16,1,3,1,2.4125,NaN,16,38
16,1,1,1,3.9485,NaN,16,38
16,1,2,1,2.5825,0,16,38
16,1,3,1,4.7835,NaN,16,38
16,0,1,1,7.7394,NaN,16,38
16,0,2,1,4.598,1,16,38
16,0,3,1,6.1005,0,16,38
16,0,3,1,4.2945,0,16,38
16,1,1,1,3.5895,0,16,38
16,1,2,1,2.9034,0,16,38
16,1,3,1,1.7756,0,16,38
16,1,1,1,3.2441,NaN,16,38
16,1,2,1,2.9731,0,16,38
16,1,3,1,2.6282,0,16,38
16,0,1,1,2.7575,0,16,38
16,0,3,1,2.9155,0,16,38
16,0,1,1,4.1535,0,16,38
16,0,2,1,4.2166,0,16,38
16,0,3,1,3.0128,NaN,16,38
16,1,1,1,3.5025,0,16,38
16,1,2,1,2.1621,0,16,38
16,1,3,1,2.9245,0,16,38
16,0,1,1,3.6955,0,16,38
16,0,2,1,4.1789,0,16,38
16,0,3,1,2.5643,0,16,38
16,0,1,1,2.8973,0,16,38
16,0,2,1,2.9705,0,16,38
16,0,3,1,1.7064,0,16,38
16,0,1,1,4.7305,0,16,38
16,0,2,1,3.5643,0,16,38
16,0,3,1,4.7709,NaN,16,38
16,0,1,1,2.6051,0,16,38
16,0,2,1,1.9324,0,16,38
16,0,3,1,1.5145,0,16,38
16,0,1,1,6.6018,0,16,38
16,0,2,1,2.4534,0,16,38
16,1,1,1,3.4101,0,16,38
16,1,2,1,1.9397,0,16,38
16,1,3,1,2.2925,0,16,38
16,0,1,1,8.3055,0,16,38
16,0,2,1,16.867,0,16,38
16,0,3,1,3.4674,NaN,16,38
16,1,1,1,7.5563,0,16,38
16,1,2,1,1.7384,0,16,38
16,1,3,1,1.6742,0,16,38
16,1,1,1,2.4115,0,16,38
16,1,2,1,2.3964,0,16,38
16,1,3,1,2.2472,NaN,16,38
16,0,1,1,2.6095,0,16,38
16,0,2,1,4.6155,NaN,16,38
16,0,3,1,2.6165,0,16,38
16,0,1,1,10.764,0,16,38
16,0,2,1,2.1316,0,16,38
16,0,3,1,6.4925,NaN,16,38
16,0,1,1,5.4351,0,16,38
16,0,2,1,1.6783,0,16,38
16,0,3,1,2.0032,NaN,16,38
16,0,1,1,5.1381,0,16,38
16,0,2,1,2.9335,0,16,38
16,0,3,1,11.363,NaN,16,38
16,1,1,1,3.4164,0,16,38
16,1,2,1,4.1117,0,16,38
16,1,3,1,2.4864,0,16,38
16,0,1,1,2.9576,0,16,38
16,0,3,1,2.6524,NaN,16,38
16,0,1,1,2.2323,0,16,38
16,0,2,1,2.271,NaN,16,38
16,0,3,1,2.0764,0,16,38
16,0,1,1,1.7995,0,16,38
16,0,2,1,1.6951,0,16,38
16,0,3,1,2.1894,NaN,16,38
16,0,1,1,4.0885,0,16,38
16,0,2,1,2.1742,0,16,38
16,0,3,1,2.361,0,16,38
16,1,1,1,6.1644,0,16,38
16,1,2,1,2.0754,0,16,38
16,1,3,1,4.4134,NaN,16,38
16,1,1,1,4.0452,1,16,38
16,1,2,1,2.7955,NaN,16,38
16,1,3,1,1.4785,0,16,38
16,1,1,1,3.6755,0,16,38
16,1,2,1,1.8205,0,16,38
16,1,3,1,2.5956,NaN,16,38
16,0,1,1,3.0389,0,16,38
16,0,2,1,2.3301,0,16,38
16,0,3,1,3.4061,0,16,38
16,0,1,1,3.7122,0,16,38
16,0,2,1,4.0604,NaN,16,38
16,0,3,1,2.2848,1,16,38
16,1,1,1,4.8344,NaN,16,38
16,1,2,1,1.6114,0,16,38
16,1,3,1,1.6503,0,16,38
16,0,1,1,5.3055,NaN,16,38
16,0,2,1,4.1045,0,16,38
16,0,3,1,1.5272,0,16,38
16,0,1,1,3.0915,0,16,38
16,0,2,1,2.3731,0,16,38
16,0,3,1,1.5124,0,16,38
16,0,1,1,4.3094,0,16,38
16,0,2,1,6.3764,0,16,38
16,0,3,1,1.8673,0,16,38
16,1,1,1,3.1995,0,16,38
16,1,2,1,2.9395,0,16,38
16,1,3,1,1.7354,0,16,38
17,0,1,1,7.0853,0,13,63
17,0,2,1,3.458,0,13,63
17,0,3,1,1.3295,0,13,63
17,1,1,1,6.1314,0,13,63
17,1,2,1,2.1855,0,13,63
17,1,3,1,2.21,0,13,63
17,1,1,1,3.8013,0,13,63
17,1,2,1,5.5104,0,13,63
17,1,3,1,1.4906,0,13,63
17,1,1,1,2.601,1,13,63
17,1,2,1,1.8735,0,13,63
17,1,3,1,1.9126,0,13,63
17,1,1,1,3.5765,1,13,63
17,1,2,1,2.1935,0,13,63
17,1,3,1,2.0606,0,13,63
17,1,1,1,2.9864,1,13,63
17,1,2,1,1.1966,0,13,63
17,1,3,1,1.6363,0,13,63
17,1,1,1,4.5935,0,13,63
17,1,2,1,2.0899,1,13,63
17,1,3,1,1.4785,1,13,63
17,1,1,1,3.2065,1,13,63
17,1,2,1,1.3795,0,13,63
17,1,3,1,1.7694,0,13,63
17,1,1,1,3.8775,1,13,63
17,1,2,1,1.9446,0,13,63
17,1,3,1,1.5065,0,13,63
17,1,1,1,2.7181,0,13,63
17,1,2,1,3.6324,0,13,63
17,1,3,1,1.4763,0,13,63
17,0,1,1,3.0898,1,13,63
17,0,2,1,2.0364,0,13,63
17,0,3,1,2.1833,0,13,63
17,1,1,1,3.4575,0,13,63
17,1,2,1,1.6144,1,13,63
17,1,3,1,1.8831,NaN,13,63
17,1,1,1,9.416,1,13,63
17,1,2,1,2.3005,1,13,63
17,1,3,1,1.8555,0,13,63
17,0,1,1,3.6973,0,13,63
17,0,2,1,2.0684,0,13,63
17,0,3,1,1.3634,0,13,63
17,0,1,1,2.1367,1,13,63
17,0,2,1,2.0532,1,13,63
17,0,3,1,2.3414,1,13,63
17,0,1,1,3.3624,0,13,63
17,0,2,1,2.0795,0,13,63
17,0,3,1,1.8874,0,13,63
17,1,1,1,3.3064,1,13,63
17,1,2,1,2.603,1,13,63
17,1,3,1,2.0347,0,13,63
17,0,1,1,2.9493,0,13,63
17,0,2,1,2.6324,0,13,63
17,0,3,1,2.0226,0,13,63
17,1,1,1,6.8844,0,13,63
17,1,2,1,1.8915,0,13,63
17,1,3,1,1.481,0,13,63
17,1,1,1,4.7613,1,13,63
17,1,2,1,4.4773,0,13,63
17,1,3,1,1.5042,0,13,63
17,1,1,1,2.4785,1,13,63
17,1,2,1,1.8032,1,13,63
17,1,3,1,1.7551,1,13,63
17,1,1,1,2.2824,1,13,63
17,1,2,1,1.9366,1,13,63
17,1,3,1,1.5285,0,13,63
17,1,1,1,2.1692,1,13,63
17,1,2,1,2.1906,0,13,63
17,1,3,1,1.6235,1,13,63
17,1,1,1,3.2185,1,13,63
17,1,2,1,2.5526,1,13,63
17,1,3,1,3.5615,0,13,63
17,0,1,1,2.8535,0,13,63
17,0,2,1,1.9735,0,13,63
17,0,3,1,1.4792,0,13,63
17,1,1,1,4.0695,0,13,63
17,1,2,1,2.1674,0,13,63
17,1,3,1,1.9304,1,13,63
17,1,1,1,3.5914,1,13,63
17,1,2,1,1.782,0,13,63
17,1,3,1,2.0134,0,13,63
17,0,1,1,3.1152,0,13,63
17,0,2,1,1.5094,0,13,63
17,0,3,1,1.8536,0,13,63
17,0,1,1,5.3585,0,13,63
17,0,2,1,1.9905,1,13,63
17,0,3,1,0.91112,0,13,63
17,0,1,1,2.0844,1,13,63
17,0,2,1,2.0725,0,13,63
17,0,3,1,1.6111,1,13,63
17,0,1,1,1.9777,0,13,63
17,0,2,1,2.5065,0,13,63
17,0,3,1,1.3793,0,13,63
17,0,1,1,3.1916,1,13,63
17,0,2,1,2.1022,0,13,63
17,0,3,1,2.1015,0,13,63
17,0,1,1,3.985,0,13,63
17,0,2,1,1.9185,0,13,63
17,0,3,1,1.7666,0,13,63
17,0,1,1,5.2169,1,13,63
17,0,2,1,1.6064,0,13,63
17,0,3,1,1.751,0,13,63
17,1,1,1,4.1143,0,13,63
17,1,2,1,2.1926,0,13,63
17,1,3,1,1.9385,1,13,63
17,1,1,1,6.2494,1,13,63
17,1,2,1,2.7935,0,13,63
17,1,3,1,2.8566,0,13,63
17,0,1,1,3.4115,0,13,63
17,0,2,1,2.8137,0,13,63
17,0,3,1,1.8714,1,13,63
17,1,1,1,3.9994,0,13,63
17,1,2,1,2.7904,0,13,63
17,1,3,1,3.0985,0,13,63
17,1,1,1,4.5025,0,13,63
17,1,2,1,3.5775,1,13,63
17,1,3,1,3.3863,1,13,63
17,1,1,1,2.0256,1,13,63
17,1,2,1,2.0676,0,13,63
17,1,3,1,1.5565,0,13,63
17,0,1,1,18.68,1,13,63
17,0,2,1,8.9845,1,13,63
17,0,3,1,2.5777,0,13,63
17,1,1,1,2.9456,1,13,63
17,1,2,1,2.9491,1,13,63
17,1,3,1,2.0906,1,13,63
17,0,1,1,2.7655,1,13,63
17,0,2,1,2.9195,0,13,63
17,0,3,1,3.3064,0,13,63
17,1,1,1,6.3205,1,13,63
17,1,2,1,1.8684,0,13,63
17,1,3,1,1.9527,NaN,13,63
17,1,1,1,8.0941,1,13,63
17,1,2,1,1.8154,0,13,63
17,1,3,1,1.6769,0,13,63
17,0,1,1,10.65,1,13,63
17,0,2,1,3.3525,0,13,63
17,0,3,1,1.2566,1,13,63
17,0,1,1,3.4665,0,13,63
17,0,2,1,1.6162,0,13,63
17,0,3,1,1.6812,0,13,63
17,1,1,1,4.6065,0,13,63
17,1,2,1,5.9045,0,13,63
17,1,3,1,2.1274,0,13,63
17,1,1,1,7.6583,1,13,63
17,1,2,1,2.0736,0,13,63
17,1,3,1,2.3515,0,13,63
17,0,1,1,20.441,0,13,63
17,0,2,1,4.4313,0,13,63
17,0,3,1,1.8884,0,13,63
17,0,1,1,3.5614,0,13,63
17,0,2,1,2.5644,0,13,63
17,0,3,1,1.7985,0,13,63
17,1,1,1,12.487,1,13,63
17,1,2,1,4.9003,1,13,63
17,1,3,1,1.6336,0,13,63
17,0,1,1,2.4705,1,13,63
17,0,2,1,1.8276,1,13,63
17,0,3,1,1.6825,1,13,63
17,0,1,1,11.04,1,13,63
17,0,2,1,7.9035,1,13,63
17,0,3,1,3.1681,NaN,13,63
17,0,2,1,19.461,0,13,63
17,0,3,1,1.4983,1,13,63
17,0,1,1,5.5021,0,13,63
17,0,2,1,2.9984,0,13,63
17,0,3,1,1.7145,1,13,63
17,0,1,1,3.1935,0,13,63
17,0,2,1,1.6362,0,13,63
17,0,3,1,2.0031,0,13,63
17,1,1,1,2.6243,0,13,63
17,1,2,1,1.6226,0,13,63
17,1,3,1,1.6506,0,13,63
17,0,1,1,5.1525,0,13,63
17,0,2,1,2.5026,0,13,63
17,0,3,1,1.7005,0,13,63
17,1,1,1,3.4745,0,13,63
17,1,2,1,3.3236,0,13,63
17,1,3,1,1.5061,1,13,63
17,1,1,1,5.5315,1,13,63
17,1,2,1,2.2913,0,13,63
17,1,3,1,2.0738,0,13,63
17,0,1,1,3.8505,0,13,63
17,0,2,1,2.5658,1,13,63
17,0,3,1,1.9963,0,13,63
17,0,1,1,19.788,0,13,63
17,0,2,1,2.6213,0,13,63
17,0,3,1,2.3923,0,13,63
17,0,1,1,5.5244,1,13,63
17,0,2,1,1.8524,0,13,63
17,0,3,1,1.824,0,13,63
17,0,1,1,2.5886,0,13,63
17,0,2,1,1.9425,0,13,63
17,0,3,1,3.3922,0,13,63
17,1,1,1,3.2636,1,13,63
17,1,2,1,3.2768,0,13,63
17,1,3,1,1.6445,0,13,63
17,0,2,1,15.803,0,13,63
17,0,3,1,1.4985,0,13,63
17,0,1,1,5.1445,0,13,63
17,0,2,1,5.4116,0,13,63
17,0,3,1,1.5614,1,13,63
17,0,1,1,2.1497,0,13,63
17,0,2,1,2.4785,0,13,63
17,0,3,1,1.5914,0,13,63
17,0,1,1,3.3433,1,13,63
17,0,2,1,2.6406,0,13,63
17,0,3,1,1.9764,0,13,63
17,1,1,1,5.4555,1,13,63
17,1,2,1,2.0428,0,13,63
17,1,3,1,1.4234,0,13,63
17,1,1,1,2.9795,0,13,63
17,1,2,1,2.1964,0,13,63
17,1,3,1,1.5484,0,13,63
17,1,1,1,2.5755,1,13,63
17,1,2,1,2.0123,0,13,63
17,1,3,1,1.7244,0,13,63
17,0,1,1,6.9746,0,13,63
17,0,2,1,3.9405,0,13,63
17,0,3,1,2.0775,0,13,63
17,0,1,1,5.1355,0,13,63
17,0,2,1,1.9334,0,13,63
17,0,3,1,1.9186,0,13,63
17,1,1,1,13.166,1,13,63
17,1,2,1,1.6964,1,13,63
17,1,3,1,2.0526,1,13,63
17,0,1,1,5.8104,0,13,63
17,0,2,1,1.9407,0,13,63
17,0,3,1,1.7696,NaN,13,63
17,0,1,1,3.2269,0,13,63
17,0,2,1,1.6472,0,13,63
17,0,3,1,1.4433,0,13,63
17,0,1,1,11.845,0,13,63
17,0,2,1,11.879,0,13,63
17,0,3,1,5.0517,0,13,63
17,1,1,1,2.7425,0,13,63
17,1,2,1,1.7044,0,13,63
17,1,3,1,2.1014,1,13,63
18,0,1,1,4.7624,0,16,73
18,0,2,1,3.2375,0,16,73
18,0,3,1,5.8224,0,16,73
18,1,1,1,4.3913,0,16,73
18,1,2,1,3.96,0,16,73
18,1,3,1,1.8915,0,16,73
18,1,1,1,10.344,0,16,73
18,1,2,1,4.6594,1,16,73
18,1,3,1,2.377,0,16,73
18,1,1,1,4.475,0,16,73
18,1,2,1,4.3852,0,16,73
18,1,3,1,2.1729,0,16,73
18,1,1,1,3.5945,0,16,73
18,1,2,1,2.4726,0,16,73
18,1,3,1,1.9094,0,16,73
18,1,1,1,4.5732,0,16,73
18,1,2,1,1.4995,0,16,73
18,1,3,1,1.2914,0,16,73
18,1,1,1,7.4415,0,16,73
18,1,2,1,5.0325,0,16,73
18,1,3,1,1.2995,0,16,73
18,1,1,1,1.9185,0,16,73
18,1,2,1,2.0834,0,16,73
18,1,3,1,1.9455,0,16,73
18,1,1,1,2.3884,0,16,73
18,1,2,1,3.8083,0,16,73
18,1,3,1,1.9503,0,16,73
18,1,1,1,6.2314,0,16,73
18,1,2,1,2.7285,0,16,73
18,1,3,1,1.4525,0,16,73
18,0,1,1,3.8367,1,16,73
18,0,2,1,2.0344,1,16,73
18,0,3,1,1.5544,0,16,73
18,1,1,1,2.5788,0,16,73
18,1,2,1,2.035,0,16,73
18,1,3,1,1.1992,0,16,73
18,1,1,1,3.1503,0,16,73
18,1,2,1,2.3633,0,16,73
18,1,3,1,2.7525,0,16,73
18,0,1,1,5.4994,0,16,73
18,0,2,1,3.4664,0,16,73
18,0,3,1,10.318,0,16,73
18,0,1,1,8.0076,1,16,73
18,0,2,1,2.2206,0,16,73
18,0,3,1,1.9155,0,16,73
18,0,1,1,2.9335,0,16,73
18,0,2,1,1.1874,0,16,73
18,0,3,1,1.4072,0,16,73
18,1,1,1,3.6775,0,16,73
18,1,2,1,3.101,0,16,73
18,1,3,1,3.0266,0,16,73
18,0,1,1,2.2205,0,16,73
18,0,2,1,1.8035,0,16,73
18,0,3,1,1.8315,0,16,73
18,1,1,1,3.342,0,16,73
18,1,2,1,3.1795,0,16,73
18,1,3,1,2.0816,0,16,73
18,1,1,1,3.2143,0,16,73
18,1,2,1,1.7035,0,16,73
18,1,3,1,1.6406,0,16,73
18,1,1,1,2.5981,0,16,73
18,1,2,1,2.5886,0,16,73
18,1,3,1,2.1874,0,16,73
18,1,1,1,2.2463,0,16,73
18,1,2,1,3.2364,0,16,73
18,1,3,1,2.6108,0,16,73
18,1,1,1,3.5053,0,16,73
18,1,2,1,4.3331,0,16,73
18,1,3,1,1.6994,0,16,73
18,1,1,1,2.3024,0,16,73
18,1,2,1,2.1481,0,16,73
18,1,3,1,5.6565,0,16,73
18,0,1,1,2.0384,0,16,73
18,0,2,1,2.6415,0,16,73
18,0,3,1,2.1612,0,16,73
18,1,1,1,2.3894,0,16,73
18,1,2,1,1.425,0,16,73
18,1,3,1,1.3358,0,16,73
18,1,1,1,2.6681,0,16,73
18,1,2,1,3.2112,0,16,73
18,1,3,1,2.4092,0,16,73
18,0,1,1,3.4541,0,16,73
18,0,2,1,1.9477,0,16,73
18,0,3,1,2.0806,0,16,73
18,0,1,1,2.1635,0,16,73
18,0,2,1,2.1234,0,16,73
18,0,3,1,1.7326,1,16,73
18,0,1,1,2.1741,1,16,73
18,0,2,1,2.1635,1,16,73
18,0,3,1,3.4862,1,16,73
18,0,1,1,4.7584,0,16,73
18,0,2,1,2.2344,0,16,73
18,0,3,1,3.9154,0,16,73
18,0,1,1,16.452,0,16,73
18,0,1,1,2.091,0,16,73
18,0,2,1,1.6865,0,16,73
18,0,3,1,1.8235,1,16,73
18,0,1,1,3.8735,1,16,73
18,0,2,1,3.611,1,16,73
18,0,3,1,2.208,0,16,73
18,1,1,1,3.0051,0,16,73
18,1,2,1,2.8303,0,16,73
18,1,3,1,4.5592,0,16,73
18,1,1,1,3.2193,0,16,73
18,1,2,1,2.5341,0,16,73
18,1,3,1,1.7776,0,16,73
18,0,1,1,2.3465,0,16,73
18,0,2,1,2.4915,NaN,16,73
18,0,3,1,1.5961,0,16,73
18,1,1,1,2.2608,0,16,73
18,1,2,1,2.4425,0,16,73
18,1,3,1,1.8591,0,16,73
18,1,1,1,2.0445,0,16,73
18,1,2,1,2.4516,0,16,73
18,1,3,1,1.7281,0,16,73
18,1,1,1,3.8464,0,16,73
18,1,2,1,2.3966,0,16,73
18,1,3,1,1.6527,0,16,73
18,0,1,1,3.9224,1,16,73
18,0,2,1,3.6295,0,16,73
18,0,3,1,3.4275,0,16,73
18,1,1,1,2.3496,0,16,73
18,1,2,1,3.1771,0,16,73
18,1,3,1,3.0425,0,16,73
18,0,1,1,2.1999,0,16,73
18,0,2,1,2.1633,0,16,73
18,0,3,1,2.4464,0,16,73
18,1,1,1,2.6445,0,16,73
18,1,2,1,3.1526,0,16,73
18,1,3,1,2.3575,0,16,73
18,1,1,1,1.7627,1,16,73
18,1,2,1,2.7704,0,16,73
18,1,3,1,1.6156,1,16,73
18,0,1,1,3.8859,0,16,73
18,0,2,1,5.4295,0,16,73
18,0,3,1,4.0155,0,16,73
18,0,1,1,2.2023,0,16,73
18,0,2,1,7.8621,0,16,73
18,0,3,1,1.4774,0,16,73
18,1,1,1,2.5223,0,16,73
18,1,2,1,2.416,0,16,73
18,1,3,1,1.743,0,16,73
18,1,1,1,2.562,0,16,73
18,1,2,1,3.5074,0,16,73
18,1,3,1,1.5296,1,16,73
18,0,1,1,2.5929,0,16,73
18,0,2,1,2.2263,0,16,73
18,0,3,1,1.557,0,16,73
18,0,1,1,3.9854,0,16,73
18,0,2,1,5.0262,1,16,73
18,0,3,1,2.3435,1,16,73
18,1,1,1,2.9204,0,16,73
18,1,2,1,2.0463,1,16,73
18,1,3,1,1.4975,0,16,73
18,0,1,1,3.3153,1,16,73
18,0,2,1,3.3864,0,16,73
18,0,3,1,1.2345,0,16,73
18,0,1,1,5.2455,0,16,73
18,0,2,1,2.9476,0,16,73
18,0,3,1,2.2995,0,16,73
18,0,1,1,4.1045,0,16,73
18,0,2,1,2.3755,0,16,73
18,0,3,1,2.7305,0,16,73
18,0,1,1,8.7768,0,16,73
18,0,2,1,1.6855,0,16,73
18,0,3,1,1.8006,0,16,73
18,0,1,1,4.7804,0,16,73
18,0,2,1,2.8155,1,16,73
18,0,3,1,2.7635,0,16,73
18,1,1,1,2.5893,0,16,73
18,1,2,1,3.272,0,16,73
18,1,3,1,2.8206,0,16,73
18,0,2,1,13.397,0,16,73
18,0,3,1,2.0566,1,16,73
18,1,1,1,3.5032,0,16,73
18,1,2,1,12.196,0,16,73
18,1,3,1,2.2225,0,16,73
18,1,1,1,2.2065,0,16,73
18,1,2,1,2.2784,0,16,73
18,1,3,1,1.9081,0,16,73
18,0,1,1,3.1315,0,16,73
18,0,2,1,2.6867,0,16,73
18,0,3,1,2.221,0,16,73
18,0,1,1,2.9523,0,16,73
18,0,2,1,2.0884,0,16,73
18,0,3,1,1.5745,0,16,73
18,0,1,1,4.2121,0,16,73
18,0,2,1,3.9938,0,16,73
18,0,3,1,1.7874,0,16,73
18,0,1,1,4.5815,0,16,73
18,0,2,1,2.3413,0,16,73
18,0,3,1,2.7353,1,16,73
18,1,1,1,4.6165,0,16,73
18,1,2,1,4.1085,0,16,73
18,1,3,1,3.0937,1,16,73
18,0,1,1,3.5554,1,16,73
